sample_id,abundance,genus,id,relative
Pork_and_formula,1.95E-05,Flavonifractor,Flavonifractor,1.94973E-05
Pork_and_formula,1.08E-05,Caproiciproducens,Caproiciproducens,1.08039E-05
Pork_and_formula,0,Dysgonomonas,Dysgonomonas,0
Pork_and_formula,0,Lactiplantibacillus,Lactiplantibacillus,0
Pork_and_formula,0,Turicibacter,Turicibacter,0
Pork_and_formula,0,Staphylococcus,Staphylococcus,0
Pork_and_formula,2.88E-05,Incertae Sedis,Incertae Sedis,2.87555E-05
Pork_and_formula,4.10E-06,Arcanobacterium,Arcanobacterium,4.10282E-06
Pork_and_formula,0,Campylobacter,Campylobacter,0
Pork_and_formula,0,Rothia,Rothia,0
Pork_and_formula,4.10E-06,Haemophilus,Haemophilus,4.10282E-06
Pork_and_formula,4.10E-06,Brucella,Brucella,4.10282E-06
Pork_and_formula,0,Monoglobus,Monoglobus,0
Pork_and_formula,0,Buttiauxella,Buttiauxella,0
Prawn,0.360707738,Bacteroides,Bacteroides,0.360707738
Prawn,0.176382798,Escherichia,Escherichia,0.176382798
Prawn,0.204736973,Bifidobacterium,Bifidobacterium,0.204736973
Prawn,0.078639279,Enterococcus,Enterococcus,0.078639279
Prawn,0.010895126,Klebsiella,Klebsiella,0.010895126
Prawn,0.02125212,Streptococcus,Streptococcus,0.02125212
Prawn,0.002059931,Salmonella,Salmonella,0.002059931
Prawn,0.022235861,Hafnia,Hafnia,0.022235861
Prawn,0.009802532,Collinsella,Collinsella,0.009802532
Prawn,0.001017935,Enterobacter,Enterobacter,0.001017935
Prawn,0.006661842,Hungatella,Hungatella,0.006661842
Prawn,0.004916215,Lacticaseibacillus,Lacticaseibacillus,0.004916215
Prawn,0.004814494,Akkermansia,Akkermansia,0.004814494
Prawn,0.002229952,Blautia,Blautia,0.002229952
Prawn,0.008259104,Parabacteroides,Parabacteroides,0.008259104
Prawn,0.000352839,Ruminococcus,Ruminococcus,0.000352839
Prawn,0.001137811,Anaeroglobus,Anaeroglobus,0.001137811
Prawn,0.002865035,Veillonella,Veillonella,0.002865035
Prawn,0.000891544,Eubacterium,Eubacterium,0.000891544
Prawn,4.36E-04,Clostridium,Clostridium,0.000435608
Prawn,0.000430967,Pluralibacter,Pluralibacter,0.000430967
Prawn,0.001369338,Eggerthella,Eggerthella,0.001369338
Prawn,0.000887636,Citrobacter,Citrobacter,0.000887636
Prawn,0.000494835,Megasphaera,Megasphaera,0.000494835
Prawn,0.000359156,Sellimonas,Sellimonas,0.000359156
Prawn,0.000486146,Raoultella,Raoultella,0.000486146
Prawn,0.000361569,Sarcina,Sarcina,0.000361569
Prawn,0.000336047,Kosakonia,Kosakonia,0.000336047
Prawn,0.000172015,Lachnoclostridium,Lachnoclostridium,0.000172015
Prawn,1.70E-05,Fusobacterium,Fusobacterium,1.70409E-05
Prawn,0.000128084,Lactococcus,Lactococcus,0.000128084
Prawn,0.000153313,Lactobacillus,Lactobacillus,0.000153313
Prawn,0.000162778,Intestinibacter,Intestinibacter,0.000162778
Prawn,8.50E-05,Anaerostipes,Anaerostipes,8.49858E-05
Prawn,4.45E-05,Erysipelatoclostridium,Erysipelatoclostridium,4.44714E-05
Prawn,0,Faecalibacterium,Faecalibacterium,0
Prawn,0,Pseudomonas,Pseudomonas,0
Prawn,9.18E-05,Morganella,Morganella,9.18219E-05
Prawn,4.28E-05,Bilophila,Bilophila,4.28032E-05
Prawn,6.86E-05,Varibaculum,Varibaculum,6.8613E-05
Prawn,8.63E-05,Actinomyces,Actinomyces,8.62593E-05
Prawn,4.95E-05,Phascolarctobacterium,Phascolarctobacterium,4.94545E-05
Prawn,2.28E-05,Flavonifractor,Flavonifractor,2.279E-05
Prawn,2.56E-05,Caproiciproducens,Caproiciproducens,2.5608E-05
Prawn,1.49E-05,Dysgonomonas,Dysgonomonas,1.48758E-05
Prawn,2.12E-05,Lactiplantibacillus,Lactiplantibacillus,2.11846E-05
Prawn,0,Turicibacter,Turicibacter,0
Prawn,6.22E-06,Staphylococcus,Staphylococcus,6.21547E-06
Prawn,1.73E-05,Incertae Sedis,Incertae Sedis,1.73207E-05
Prawn,2.57E-05,Arcanobacterium,Arcanobacterium,2.5669E-05
Prawn,6.22E-06,Campylobacter,Campylobacter,6.21547E-06
Prawn,0,Rothia,Rothia,0
Prawn,8.29E-06,Haemophilus,Haemophilus,8.28729E-06
Prawn,4.33E-06,Brucella,Brucella,4.33019E-06
Prawn,1.74E-05,Monoglobus,Monoglobus,1.73665E-05
Prawn,1.30E-05,Buttiauxella,Buttiauxella,1.30363E-05
Prawn_and_formula,0.389573734,Bacteroides,Bacteroides,0.389573734
Prawn_and_formula,0.116386914,Escherichia,Escherichia,0.116386914
Prawn_and_formula,0.181956901,Bifidobacterium,Bifidobacterium,0.181956901
Prawn_and_formula,0.07365377,Enterococcus,Enterococcus,0.07365377
Prawn_and_formula,0.014065209,Klebsiella,Klebsiella,0.014065209
Prawn_and_formula,0.017921467,Streptococcus,Streptococcus,0.017921467
Prawn_and_formula,0.001018224,Salmonella,Salmonella,0.001018224
Prawn_and_formula,0.05626845,Hafnia,Hafnia,0.05626845
Prawn_and_formula,0.00890974,Collinsella,Collinsella,0.00890974
Prawn_and_formula,0.001256645,Enterobacter,Enterobacter,0.001256645
Prawn_and_formula,0.003213513,Hungatella,Hungatella,0.003213513
Prawn_and_formula,0.003258142,Lacticaseibacillus,Lacticaseibacillus,0.003258142
Prawn_and_formula,0.002541612,Akkermansia,Akkermansia,0.002541612
Prawn_and_formula,0.003452207,Blautia,Blautia,0.003452207
Prawn_and_formula,0.00412861,Parabacteroides,Parabacteroides,0.00412861
Prawn_and_formula,0.000490224,Ruminococcus,Ruminococcus,0.000490224
Prawn_and_formula,0.000568504,Anaeroglobus,Anaeroglobus,0.000568504
Prawn_and_formula,0.000743559,Veillonella,Veillonella,0.000743559
Prawn_and_formula,0.000873994,Eubacterium,Eubacterium,0.000873994
Prawn_and_formula,1.02E-03,Clostridium,Clostridium,0.001022784
Prawn_and_formula,0.000551002,Pluralibacter,Pluralibacter,0.000551002
Prawn_and_formula,0.000382291,Eggerthella,Eggerthella,0.000382291
Prawn_and_formula,0.000569078,Citrobacter,Citrobacter,0.000569078
Prawn_and_formula,0.000241198,Megasphaera,Megasphaera,0.000241198
Prawn_and_formula,0.000260171,Sellimonas,Sellimonas,0.000260171
Prawn_and_formula,0.000141835,Raoultella,Raoultella,0.000141835
Prawn_and_formula,0.000306073,Sarcina,Sarcina,0.000306073
Prawn_and_formula,7.87E-05,Kosakonia,Kosakonia,7.87015E-05
Prawn_and_formula,9.42E-05,Lachnoclostridium,Lachnoclostridium,9.42372E-05
Prawn_and_formula,5.74E-05,Fusobacterium,Fusobacterium,5.7363E-05
Prawn_and_formula,0.000202352,Lactococcus,Lactococcus,0.000202352
Prawn_and_formula,7.11E-05,Lactobacillus,Lactobacillus,7.10803E-05
Prawn_and_formula,5.62E-05,Intestinibacter,Intestinibacter,5.61605E-05
Prawn_and_formula,4.09E-05,Anaerostipes,Anaerostipes,4.08661E-05
Prawn_and_formula,0,Erysipelatoclostridium,Erysipelatoclostridium,0
Prawn_and_formula,2.99E-05,Faecalibacterium,Faecalibacterium,2.9948E-05
Prawn_and_formula,2.24E-05,Pseudomonas,Pseudomonas,2.2413E-05
Prawn_and_formula,1.25E-05,Morganella,Morganella,1.2505E-05
Prawn_and_formula,8.34E-06,Bilophila,Bilophila,8.34324E-06
Prawn_and_formula,0.000125738,Varibaculum,Varibaculum,0.000125738
Prawn_and_formula,6.04E-05,Actinomyces,Actinomyces,6.03937E-05
Prawn_and_formula,8.34E-06,Phascolarctobacterium,Phascolarctobacterium,8.34324E-06
Prawn_and_formula,0,Flavonifractor,Flavonifractor,0
Prawn_and_formula,0,Caproiciproducens,Caproiciproducens,0
Prawn_and_formula,0,Dysgonomonas,Dysgonomonas,0
Prawn_and_formula,1.67E-05,Lactiplantibacillus,Lactiplantibacillus,1.66865E-05
Prawn_and_formula,1.67E-05,Turicibacter,Turicibacter,1.66865E-05
Prawn_and_formula,2.79E-05,Staphylococcus,Staphylococcus,2.7893E-05
Prawn_and_formula,1.25E-05,Incertae Sedis,Incertae Sedis,1.2505E-05
Prawn_and_formula,0,Arcanobacterium,Arcanobacterium,0
Prawn_and_formula,0,Campylobacter,Campylobacter,0
Prawn_and_formula,0,Rothia,Rothia,0
Prawn_and_formula,0,Haemophilus,Haemophilus,0
Prawn_and_formula,0,Brucella,Brucella,0
Prawn_and_formula,0,Monoglobus,Monoglobus,0
Prawn_and_formula,3.50E-05,Buttiauxella,Buttiauxella,3.5014E-05
Pumpkin,0.394704172,Bacteroides,Bacteroides,0.394704172
Pumpkin,0.175273766,Escherichia,Escherichia,0.175273766
Pumpkin,0.16457855,Bifidobacterium,Bifidobacterium,0.16457855
Pumpkin,0.069391287,Enterococcus,Enterococcus,0.069391287
Pumpkin,0.031023358,Klebsiella,Klebsiella,0.031023358
Pumpkin,0.016591248,Streptococcus,Streptococcus,0.016591248
Pumpkin,0.002453614,Salmonella,Salmonella,0.002453614
Pumpkin,0.015921249,Hafnia,Hafnia,0.015921249
Pumpkin,0.007736216,Collinsella,Collinsella,0.007736216
Pumpkin,0.001521977,Enterobacter,Enterobacter,0.001521977
Pumpkin,0.004219747,Hungatella,Hungatella,0.004219747
Pumpkin,0.005024704,Lacticaseibacillus,Lacticaseibacillus,0.005024704
Pumpkin,0.002050524,Akkermansia,Akkermansia,0.002050524
Pumpkin,0.002345456,Blautia,Blautia,0.002345456
Pumpkin,0.003216302,Parabacteroides,Parabacteroides,0.003216302
Pumpkin,0.000251144,Ruminococcus,Ruminococcus,0.000251144
Pumpkin,0.00092444,Anaeroglobus,Anaeroglobus,0.00092444
Pumpkin,0.001211514,Veillonella,Veillonella,0.001211514
Pumpkin,0.000724429,Eubacterium,Eubacterium,0.000724429
Pumpkin,2.59E-04,Clostridium,Clostridium,0.00025942
Pumpkin,0.000636283,Pluralibacter,Pluralibacter,0.000636283
Pumpkin,0.00070757,Eggerthella,Eggerthella,0.00070757
Pumpkin,0.00070175,Citrobacter,Citrobacter,0.00070175
Pumpkin,0.000259453,Megasphaera,Megasphaera,0.000259453
Pumpkin,0.000186765,Sellimonas,Sellimonas,0.000186765
Pumpkin,0.000303427,Raoultella,Raoultella,0.000303427
Pumpkin,0.00027642,Sarcina,Sarcina,0.00027642
Pumpkin,0.000338644,Kosakonia,Kosakonia,0.000338644
Pumpkin,0.000137491,Lachnoclostridium,Lachnoclostridium,0.000137491
Pumpkin,1.62E-05,Fusobacterium,Fusobacterium,1.62131E-05
Pumpkin,0.000128375,Lactococcus,Lactococcus,0.000128375
Pumpkin,3.74E-05,Lactobacillus,Lactobacillus,3.74106E-05
Pumpkin,0.000137132,Intestinibacter,Intestinibacter,0.000137132
Pumpkin,4.27E-05,Anaerostipes,Anaerostipes,4.2699E-05
Pumpkin,4.31E-05,Erysipelatoclostridium,Erysipelatoclostridium,4.31387E-05
Pumpkin,0,Faecalibacterium,Faecalibacterium,0
Pumpkin,0,Pseudomonas,Pseudomonas,0
Pumpkin,4.02E-05,Morganella,Morganella,4.02068E-05
Pumpkin,3.58E-05,Bilophila,Bilophila,3.57546E-05
Pumpkin,0.000116928,Varibaculum,Varibaculum,0.000116928
Pumpkin,3.35E-05,Actinomyces,Actinomyces,3.34848E-05
Pumpkin,7.98E-06,Phascolarctobacterium,Phascolarctobacterium,7.98155E-06
Pumpkin,6.43E-06,Flavonifractor,Flavonifractor,6.43426E-06
Pumpkin,2.89E-05,Caproiciproducens,Caproiciproducens,2.88806E-05
Pumpkin,1.08E-05,Dysgonomonas,Dysgonomonas,1.07507E-05
Pumpkin,2.55E-05,Lactiplantibacillus,Lactiplantibacillus,2.55033E-05
Pumpkin,1.23E-05,Turicibacter,Turicibacter,1.22711E-05
Pumpkin,0,Staphylococcus,Staphylococcus,0
Pumpkin,0,Incertae Sedis,Incertae Sedis,0
Pumpkin,0,Arcanobacterium,Arcanobacterium,0
Pumpkin,0,Campylobacter,Campylobacter,0
Pumpkin,6.39E-06,Rothia,Rothia,6.38524E-06
Pumpkin,4.79E-06,Haemophilus,Haemophilus,4.78893E-06
Pumpkin,0,Brucella,Brucella,0
Pumpkin,0,Monoglobus,Monoglobus,0
Pumpkin,0,Buttiauxella,Buttiauxella,0
Pumpkin_and_Yellow_peas,0.400979968,Bacteroides,Bacteroides,0.400979968
Pumpkin_and_Yellow_peas,0.165493414,Escherichia,Escherichia,0.165493414
Pumpkin_and_Yellow_peas,0.172742764,Bifidobacterium,Bifidobacterium,0.172742764
Pumpkin_and_Yellow_peas,0.097917214,Enterococcus,Enterococcus,0.097917214
Pumpkin_and_Yellow_peas,0.026676774,Klebsiella,Klebsiella,0.026676774
Pumpkin_and_Yellow_peas,0.013146924,Streptococcus,Streptococcus,0.013146924
Pumpkin_and_Yellow_peas,0.000883939,Salmonella,Salmonella,0.000883939
Pumpkin_and_Yellow_peas,0.00685731,Hafnia,Hafnia,0.00685731
Pumpkin_and_Yellow_peas,0.009193626,Collinsella,Collinsella,0.009193626
Pumpkin_and_Yellow_peas,0.000902262,Enterobacter,Enterobacter,0.000902262
Pumpkin_and_Yellow_peas,0.003825498,Hungatella,Hungatella,0.003825498
Pumpkin_and_Yellow_peas,0.005062624,Lacticaseibacillus,Lacticaseibacillus,0.005062624
Pumpkin_and_Yellow_peas,0.002462482,Akkermansia,Akkermansia,0.002462482
Pumpkin_and_Yellow_peas,0.001726285,Blautia,Blautia,0.001726285
Pumpkin_and_Yellow_peas,0.002695438,Parabacteroides,Parabacteroides,0.002695438
Pumpkin_and_Yellow_peas,0.000464092,Ruminococcus,Ruminococcus,0.000464092
Pumpkin_and_Yellow_peas,0.001169579,Anaeroglobus,Anaeroglobus,0.001169579
Pumpkin_and_Yellow_peas,0.001467905,Veillonella,Veillonella,0.001467905
Pumpkin_and_Yellow_peas,0.000765662,Eubacterium,Eubacterium,0.000765662
Pumpkin_and_Yellow_peas,2.60E-04,Clostridium,Clostridium,0.000259738
Pumpkin_and_Yellow_peas,0.000655636,Pluralibacter,Pluralibacter,0.000655636
Pumpkin_and_Yellow_peas,0.000493588,Eggerthella,Eggerthella,0.000493588
Pumpkin_and_Yellow_peas,0.000694294,Citrobacter,Citrobacter,0.000694294
Pumpkin_and_Yellow_peas,0.000401475,Megasphaera,Megasphaera,0.000401475
Pumpkin_and_Yellow_peas,0.000229396,Sellimonas,Sellimonas,0.000229396
Pumpkin_and_Yellow_peas,0.000473979,Raoultella,Raoultella,0.000473979
Pumpkin_and_Yellow_peas,0.000170899,Sarcina,Sarcina,0.000170899
Pumpkin_and_Yellow_peas,0.000542664,Kosakonia,Kosakonia,0.000542664
Pumpkin_and_Yellow_peas,7.96E-05,Lachnoclostridium,Lachnoclostridium,7.95585E-05
Pumpkin_and_Yellow_peas,3.50E-05,Fusobacterium,Fusobacterium,3.50438E-05
Pumpkin_and_Yellow_peas,0.000102755,Lactococcus,Lactococcus,0.000102755
Pumpkin_and_Yellow_peas,7.68E-05,Lactobacillus,Lactobacillus,7.68316E-05
Pumpkin_and_Yellow_peas,9.54E-05,Intestinibacter,Intestinibacter,9.54322E-05
Pumpkin_and_Yellow_peas,2.73E-05,Anaerostipes,Anaerostipes,2.73129E-05
Pumpkin_and_Yellow_peas,3.42E-05,Erysipelatoclostridium,Erysipelatoclostridium,3.42082E-05
Pumpkin_and_Yellow_peas,5.12E-06,Faecalibacterium,Faecalibacterium,5.1208E-06
Pumpkin_and_Yellow_peas,7.34E-06,Pseudomonas,Pseudomonas,7.34109E-06
Pumpkin_and_Yellow_peas,7.88E-05,Morganella,Morganella,7.88134E-05
Pumpkin_and_Yellow_peas,2.40E-05,Bilophila,Bilophila,2.40274E-05
Pumpkin_and_Yellow_peas,6.77E-05,Varibaculum,Varibaculum,6.76822E-05
Pumpkin_and_Yellow_peas,5.73E-05,Actinomyces,Actinomyces,5.73373E-05
Pumpkin_and_Yellow_peas,5.03E-05,Phascolarctobacterium,Phascolarctobacterium,5.03474E-05
Pumpkin_and_Yellow_peas,1.99E-05,Flavonifractor,Flavonifractor,1.98705E-05
Pumpkin_and_Yellow_peas,2.32E-05,Caproiciproducens,Caproiciproducens,2.31561E-05
Pumpkin_and_Yellow_peas,3.67E-06,Dysgonomonas,Dysgonomonas,3.67055E-06
Pumpkin_and_Yellow_peas,2.52E-05,Lactiplantibacillus,Lactiplantibacillus,2.51872E-05
Pumpkin_and_Yellow_peas,0,Turicibacter,Turicibacter,0
Pumpkin_and_Yellow_peas,2.01E-05,Staphylococcus,Staphylococcus,2.00732E-05
Pumpkin_and_Yellow_peas,3.41E-06,Incertae Sedis,Incertae Sedis,3.41387E-06
Pumpkin_and_Yellow_peas,1.26E-05,Arcanobacterium,Arcanobacterium,1.2597E-05
Pumpkin_and_Yellow_peas,3.74E-06,Campylobacter,Campylobacter,3.73809E-06
Pumpkin_and_Yellow_peas,3.74E-06,Rothia,Rothia,3.73809E-06
Pumpkin_and_Yellow_peas,5.12E-06,Haemophilus,Haemophilus,5.1208E-06
Pumpkin_and_Yellow_peas,7.08E-06,Brucella,Brucella,7.08441E-06
Pumpkin_and_Yellow_peas,3.67E-06,Monoglobus,Monoglobus,3.67055E-06
Pumpkin_and_Yellow_peas,5.12E-06,Buttiauxella,Buttiauxella,5.1208E-06
Pumpkin_and_Yellow_peas_and_formula,0.391520343,Bacteroides,Bacteroides,0.391520343
Pumpkin_and_Yellow_peas_and_formula,0.162202938,Escherichia,Escherichia,0.162202938
Pumpkin_and_Yellow_peas_and_formula,0.183166958,Bifidobacterium,Bifidobacterium,0.183166958
Pumpkin_and_Yellow_peas_and_formula,0.066998686,Enterococcus,Enterococcus,0.066998686
Pumpkin_and_Yellow_peas_and_formula,0.017711216,Klebsiella,Klebsiella,0.017711216
Pumpkin_and_Yellow_peas_and_formula,0.016214272,Streptococcus,Streptococcus,0.016214272
Pumpkin_and_Yellow_peas_and_formula,0.004099439,Salmonella,Salmonella,0.004099439
Pumpkin_and_Yellow_peas_and_formula,0.02214575,Hafnia,Hafnia,0.02214575
Pumpkin_and_Yellow_peas_and_formula,0.006505637,Collinsella,Collinsella,0.006505637
Pumpkin_and_Yellow_peas_and_formula,0.00136749,Enterobacter,Enterobacter,0.00136749
Pumpkin_and_Yellow_peas_and_formula,0.004035169,Hungatella,Hungatella,0.004035169
Pumpkin_and_Yellow_peas_and_formula,0.00378105,Lacticaseibacillus,Lacticaseibacillus,0.00378105
Pumpkin_and_Yellow_peas_and_formula,0.005271896,Akkermansia,Akkermansia,0.005271896
Pumpkin_and_Yellow_peas_and_formula,0.003190401,Blautia,Blautia,0.003190401
Pumpkin_and_Yellow_peas_and_formula,0.004343374,Parabacteroides,Parabacteroides,0.004343374
Pumpkin_and_Yellow_peas_and_formula,0.000433169,Ruminococcus,Ruminococcus,0.000433169
Pumpkin_and_Yellow_peas_and_formula,0.001135002,Anaeroglobus,Anaeroglobus,0.001135002
Pumpkin_and_Yellow_peas_and_formula,0.000928731,Veillonella,Veillonella,0.000928731
Pumpkin_and_Yellow_peas_and_formula,0.000761186,Eubacterium,Eubacterium,0.000761186
Pumpkin_and_Yellow_peas_and_formula,3.14E-04,Clostridium,Clostridium,0.000313646
Pumpkin_and_Yellow_peas_and_formula,0.000574006,Pluralibacter,Pluralibacter,0.000574006
Pumpkin_and_Yellow_peas_and_formula,0.000530726,Eggerthella,Eggerthella,0.000530726
Pumpkin_and_Yellow_peas_and_formula,0.000430083,Citrobacter,Citrobacter,0.000430083
Pumpkin_and_Yellow_peas_and_formula,0.000298437,Megasphaera,Megasphaera,0.000298437
Pumpkin_and_Yellow_peas_and_formula,0.000325287,Sellimonas,Sellimonas,0.000325287
Pumpkin_and_Yellow_peas_and_formula,0.000249517,Raoultella,Raoultella,0.000249517
Pumpkin_and_Yellow_peas_and_formula,0.000149091,Sarcina,Sarcina,0.000149091
Pumpkin_and_Yellow_peas_and_formula,7.85E-05,Kosakonia,Kosakonia,7.84573E-05
Pumpkin_and_Yellow_peas_and_formula,0.000221287,Lachnoclostridium,Lachnoclostridium,0.000221287
Pumpkin_and_Yellow_peas_and_formula,0.000101176,Fusobacterium,Fusobacterium,0.000101176
Pumpkin_and_Yellow_peas_and_formula,0.000164024,Lactococcus,Lactococcus,0.000164024
Pumpkin_and_Yellow_peas_and_formula,6.83E-05,Lactobacillus,Lactobacillus,6.82686E-05
Pumpkin_and_Yellow_peas_and_formula,0.000115092,Intestinibacter,Intestinibacter,0.000115092
Pumpkin_and_Yellow_peas_and_formula,7.99E-05,Anaerostipes,Anaerostipes,7.98923E-05
Pumpkin_and_Yellow_peas_and_formula,4.31E-05,Erysipelatoclostridium,Erysipelatoclostridium,4.31261E-05
Pumpkin_and_Yellow_peas_and_formula,0,Faecalibacterium,Faecalibacterium,0
Pumpkin_and_Yellow_peas_and_formula,0,Pseudomonas,Pseudomonas,0
Pumpkin_and_Yellow_peas_and_formula,1.16E-05,Morganella,Morganella,1.16293E-05
Pumpkin_and_Yellow_peas_and_formula,6.15E-05,Bilophila,Bilophila,6.15145E-05
Pumpkin_and_Yellow_peas_and_formula,6.58E-05,Varibaculum,Varibaculum,6.57519E-05
Pumpkin_and_Yellow_peas_and_formula,6.57E-05,Actinomyces,Actinomyces,6.57447E-05
Pumpkin_and_Yellow_peas_and_formula,2.60E-05,Phascolarctobacterium,Phascolarctobacterium,2.59975E-05
Pumpkin_and_Yellow_peas_and_formula,1.53E-05,Flavonifractor,Flavonifractor,1.53199E-05
Pumpkin_and_Yellow_peas_and_formula,4.24E-06,Caproiciproducens,Caproiciproducens,4.24094E-06
Pumpkin_and_Yellow_peas_and_formula,1.27E-05,Dysgonomonas,Dysgonomonas,1.27228E-05
Pumpkin_and_Yellow_peas_and_formula,0,Lactiplantibacillus,Lactiplantibacillus,0
Pumpkin_and_Yellow_peas_and_formula,0,Turicibacter,Turicibacter,0
Pumpkin_and_Yellow_peas_and_formula,2.11E-05,Staphylococcus,Staphylococcus,2.10521E-05
Pumpkin_and_Yellow_peas_and_formula,1.91E-05,Incertae Sedis,Incertae Sedis,1.90842E-05
Pumpkin_and_Yellow_peas_and_formula,0,Arcanobacterium,Arcanobacterium,0
Pumpkin_and_Yellow_peas_and_formula,1.01E-05,Campylobacter,Campylobacter,1.00556E-05
Pumpkin_and_Yellow_peas_and_formula,0,Rothia,Rothia,0
Pumpkin_and_Yellow_peas_and_formula,0,Haemophilus,Haemophilus,0
Pumpkin_and_Yellow_peas_and_formula,0,Brucella,Brucella,0
Pumpkin_and_Yellow_peas_and_formula,8.48E-06,Monoglobus,Monoglobus,8.48187E-06
Pumpkin_and_Yellow_peas_and_formula,0,Buttiauxella,Buttiauxella,0
Pumpkin_and_formula,0.384750345,Bacteroides,Bacteroides,0.384750345
Pumpkin_and_formula,0.121407111,Escherichia,Escherichia,0.121407111
Pumpkin_and_formula,0.172768641,Bifidobacterium,Bifidobacterium,0.172768641
Pumpkin_and_formula,0.070192434,Enterococcus,Enterococcus,0.070192434
Pumpkin_and_formula,0.017875399,Klebsiella,Klebsiella,0.017875399
Pumpkin_and_formula,0.014518036,Streptococcus,Streptococcus,0.014518036
Pumpkin_and_formula,0.031432863,Salmonella,Salmonella,0.031432863
Pumpkin_and_formula,0.014821861,Hafnia,Hafnia,0.014821861
Pumpkin_and_formula,0.01011215,Collinsella,Collinsella,0.01011215
Pumpkin_and_formula,0.052318806,Enterobacter,Enterobacter,0.052318806
Pumpkin_and_formula,0.003570978,Hungatella,Hungatella,0.003570978
Pumpkin_and_formula,0.003572375,Lacticaseibacillus,Lacticaseibacillus,0.003572375
Pumpkin_and_formula,0.002883846,Akkermansia,Akkermansia,0.002883846
Pumpkin_and_formula,0.003973031,Blautia,Blautia,0.003973031
Pumpkin_and_formula,0.00190304,Parabacteroides,Parabacteroides,0.00190304
Pumpkin_and_formula,0.000546723,Ruminococcus,Ruminococcus,0.000546723
Pumpkin_and_formula,0.00068615,Anaeroglobus,Anaeroglobus,0.00068615
Pumpkin_and_formula,0.000626737,Veillonella,Veillonella,0.000626737
Pumpkin_and_formula,0.000959861,Eubacterium,Eubacterium,0.000959861
Pumpkin_and_formula,3.95E-04,Clostridium,Clostridium,0.000394714
Pumpkin_and_formula,0.000637497,Pluralibacter,Pluralibacter,0.000637497
Pumpkin_and_formula,0.000563549,Eggerthella,Eggerthella,0.000563549
Pumpkin_and_formula,0.000398133,Citrobacter,Citrobacter,0.000398133
Pumpkin_and_formula,0.000206897,Megasphaera,Megasphaera,0.000206897
Pumpkin_and_formula,0.000352004,Sellimonas,Sellimonas,0.000352004
Pumpkin_and_formula,0,Raoultella,Raoultella,0
Pumpkin_and_formula,0.000159057,Sarcina,Sarcina,0.000159057
Pumpkin_and_formula,0.000497501,Kosakonia,Kosakonia,0.000497501
Pumpkin_and_formula,0.000203597,Lachnoclostridium,Lachnoclostridium,0.000203597
Pumpkin_and_formula,8.61E-05,Fusobacterium,Fusobacterium,8.60841E-05
Pumpkin_and_formula,0.000131955,Lactococcus,Lactococcus,0.000131955
Pumpkin_and_formula,8.43E-05,Lactobacillus,Lactobacillus,8.42879E-05
Pumpkin_and_formula,0.000106093,Intestinibacter,Intestinibacter,0.000106093
Pumpkin_and_formula,0.000103234,Anaerostipes,Anaerostipes,0.000103234
Pumpkin_and_formula,5.33E-05,Erysipelatoclostridium,Erysipelatoclostridium,5.32511E-05
Pumpkin_and_formula,3.88E-06,Faecalibacterium,Faecalibacterium,3.87505E-06
Pumpkin_and_formula,7.75E-06,Pseudomonas,Pseudomonas,7.75009E-06
Pumpkin_and_formula,3.64E-05,Morganella,Morganella,3.64068E-05
Pumpkin_and_formula,1.83E-05,Bilophila,Bilophila,1.82899E-05
Pumpkin_and_formula,6.38E-05,Varibaculum,Varibaculum,6.37545E-05
Pumpkin_and_formula,5.23E-05,Actinomyces,Actinomyces,5.23304E-05
Pumpkin_and_formula,5.81E-06,Phascolarctobacterium,Phascolarctobacterium,5.81257E-06
Pumpkin_and_formula,8.52E-06,Flavonifractor,Flavonifractor,8.51578E-06
Pumpkin_and_formula,1.25E-05,Caproiciproducens,Caproiciproducens,1.24773E-05
Pumpkin_and_formula,0,Dysgonomonas,Dysgonomonas,0
Pumpkin_and_formula,0,Lactiplantibacillus,Lactiplantibacillus,0
Pumpkin_and_formula,0,Turicibacter,Turicibacter,0
Pumpkin_and_formula,3.56E-06,Staphylococcus,Staphylococcus,3.56495E-06
Pumpkin_and_formula,1.65E-05,Incertae Sedis,Incertae Sedis,1.64573E-05
Pumpkin_and_formula,0,Arcanobacterium,Arcanobacterium,0
Pumpkin_and_formula,0,Campylobacter,Campylobacter,0
Pumpkin_and_formula,0,Rothia,Rothia,0
Pumpkin_and_formula,0,Haemophilus,Haemophilus,0
Pumpkin_and_formula,0,Brucella,Brucella,0
Pumpkin_and_formula,4.26E-06,Monoglobus,Monoglobus,4.25789E-06
Pumpkin_and_formula,0,Buttiauxella,Buttiauxella,0
Raspberries,0.408404173,Bacteroides,Bacteroides,0.408404173
Raspberries,0.125406487,Escherichia,Escherichia,0.125406487
Raspberries,0.179958161,Bifidobacterium,Bifidobacterium,0.179958161
Raspberries,0.175662996,Enterococcus,Enterococcus,0.175662996
Raspberries,0.012039236,Klebsiella,Klebsiella,0.012039236
Raspberries,0.010250148,Streptococcus,Streptococcus,0.010250148
Raspberries,0.002048335,Salmonella,Salmonella,0.002048335
Raspberries,0.002783926,Hafnia,Hafnia,0.002783926
Raspberries,0.00961624,Collinsella,Collinsella,0.00961624
Raspberries,0.001026466,Enterobacter,Enterobacter,0.001026466
Raspberries,0.005118527,Hungatella,Hungatella,0.005118527
